Loan_ID,Customer_ID,Disbursal_Date,Loan_Amount,Tenure_Months,Interest_Rate,EMI_Amount,Vehicle_Type,Branch
LN003191,CU002729,2021-03-30,114941,48,17.55,3349.42,TWO WHEELER,Kozhikode
LN000386,CU002850,19-12-2022,161554,12,11.07,14283.69,tractor,Delhi NCR
LN004698,CU000532,06/09/2021,137741,36,13.43,4669.62,CAR,Delhi NCR
LN000626,CU003444,11/09/2021,126123,36,14.52,4342.51,CV,Bangalore
LN001605,CU002714,23/08/2022,"₹132,178",36,18.25,4795.14,CAR,Kolkata
LN000771,CU002517,2021-10-14,221329,36,12.07,7358.69,CAR,Hyderabad
LN000744,CU002365,10/05/2022,93003,36,10.25,3011.87,Two-Wheeler,Bangalore
LN000937,CU001765,09/03/2023,51562,48,9.51,1295.65,CV,Coimbatore
LN003230,CU001122,2023-09-27,178416,24,15.86,8723.87,two wheeler,Hyderabad
LN004808,CU000758,24 Apr 2023,172750,48,11.9,4540.69,Tractor,Mumbai
LN002734,CU002882,05/11/2023,64841,24,17.64,3225.86,Commercial  Vehicle,Mumbai
LN000193,CU004242,27-01-2023,104483,24,11.85,4911.06,CV,Mumbai
LN002906,CU000011,2021-04-24,314717,12,,28097.85,Commercial  Vehicle,Mumbai
LN001596,CU003026,29 May 2024,216891,48,14.38,5968.29,CV,  Bangalore 
LN002404,CU000206,02/02/2024,"₹75,248",36,11.55,2483.17,CAR,Kozhikode
LN002843,CU000949,2023-07-01,78943,24,17.05,3905.02,TWO WHEELER,Kolkata
LN003080,CU002714,06/02/2024,"₹114,291",12,15.23,10328.12,Two-Wheeler,Kochi
LN004667,CU000088,07 Jul 2022,"₹147,134",48,12.85,3936.29,tractor,Ahmedabad
LN000131,CU001202,04/06/2021,178425,12,10.32,15712.96,Two-Wheeler,Ahmedabad
LN001065,CU000113,10/16/2022,68031,36,17.8,2452.66,Car,Pune
LN003503,CU001461,25 May 2021,"₹145,215",48,12.87,3886.39,Two-Wheeler,Kozhikode
LN002806,CU001473,22-03-2022,131470,48,18.33,3884.64,2 Wheeler,Kolkata
LN004441,CU001724,25 Jan 2023,"₹270,547",48,13.07,7267.5,2 Wheeler,Pune
LN001003,CU002792,06 Jun 2023,236510,48,11.45,6164.54,N/A,Ahmedabad
LN001607,CU002120,02/02/2022,91271,24,13.67,4367.97,Car,Thrissur
LN000955,CU002113,10/25/2023,41361,24,17.21,2049.16,Commercial Vehicle,Kozhikode
LN004677,CU001940,27 Feb 2024,158625,36,10.44,5151.21,Car,Bangalore
LN001380,CU003174,04 Aug 2022,97756,24,9.93,4507.79,N/A,Coimbatore
LN002785,CU000146,05-10-2023,"₹91,491",24,17.24,4534.08,Car,Kozhikode
LN000722,CU002084,06/01/2024,"₹82,508",60,18.1,2099.65,Car ,Bangalore
LN002284,CU002012,2022-08-19,"₹120,750",24,14.42,5821.54,Car ,Thrissur
LN001578,CU004188,2023-06-25,"₹523,657",36,10.9,17119.07,2 Wheeler,Hyderabad
LN002955,CU002482,08-02-2023,103051,48,12.82,2755.4,Two-Wheeler,Kolkata
LN001673,CU004593,18 Jan 2023,"₹206,780",36,9.57,6630.54,N/A,Kochi
LN004914,CU004500,24/05/2023,111539,12,16.29,10135.34,Two-Wheeler,Delhi NCR
LN004997,CU001633,07-09-2021,87290,36,14.35,2998.23,TWO WHEELER,Bangalore
LN003905,CU001523,12/15/2021,105086,36,12.33,3506.95,N/A,Kozhikode
LN002876,CU003183,2022-08-15,"₹85,477",12,13.82,7667.5,Car ,Kochi
LN002364,CU000094,05-02-2022,94241,48,13.8,2565.83,two wheeler,  Kochi 
LN002935,CU002685,09 Jan 2023,"₹119,827",24,14.77,5796.92,2 Wheeler,Ahmedabad
LN003287,CU000434,08 Jun 2023,141933,48,11.39,3695.27,2 Wheeler,Thrissur
LN004684,CU004093,27/02/2021,98530,48,13.79,2682.11,Two-Wheeler,Delhi NCR
LN004029,CU003315,01/27/2024,294970,24,18.03,14730.39,Car,Kochi
LN002230,CU001255,18 Mar 2024,82963,36,15.21,2884.48,Two-Wheeler,Coimbatore
LN004987,CU003918,2021-01-23,92362,36,15.3,3215.34,Car ,Bangalore
LN004142,CU003872,10/04/2022,40000,48,17.57,1166.03,2 Wheeler,Bangalore
LN003216,CU003320,31 Jul 2021,83069,24,17.4,4123.1,N/A,Chennai
LN002064,CU003333,05-06-2023,149293,48,15.76,4212.68,2 Wheeler,Bangalore
LN000832,CU000845,08-10-2022,140264,36,15.45,4893.26,Two Wheeler,Thrissur
LN001020,CU000484,11 Jul 2022,108803,48,17.96,3193.81,Two Wheeler,Thrissur
LN002174,CU002742,04 Apr 2022,148556,60,16.71,3668.87,2 Wheeler,Mumbai
LN004759,CU001015,21 Aug 2021,166557,24,9.84,7673.47,2 Wheeler,Chennai
LN000936,CU001898,2022-07-12,"₹154,175",24,13.2,7344.25,CAR,Mumbai
LN001258,CU000426,2021-08-21,256032,48,15.72,7219.36,Commercial  Vehicle,Bangalore
LN003586,CU002502,02/22/2024,"₹131,948",36,15.34,4596.02,2 Wheeler,Kochi
LN002719,CU000939,02-03-2023,101818,48,18.23,3003.15,Car,Bangalore
LN000375,CU004370,01/06/2023,120147,36,16.44,4250.16,Commercial  Vehicle,Kochi
LN001143,CU004212,01/25/2023,210324,12,15.74,19057.01,two wheeler,Pune
LN004913,CU001571,07 Dec 2021,81186,60,15.42,1949.35,CAR,Ahmedabad
LN002147,CU004382,16 Jan 2022,66083,24,10.16,3054.28,Car ,Chennai
LN001865,CU004285,06/26/2024,159354,24,10.05,7357.06,commercial vehicle,Pune
LN002255,CU001009,14-11-2022,281990,48,12.15,7446.66,Car ,Coimbatore
LN000092,CU003173,2023-08-23,40000,36,10.56,1301.23,Car ,Bangalore
LN004834,CU002765,13/06/2023,55324,36,15.65,1935.48,two wheeler,Mumbai
LN001742,CU002916,25/11/2023,"₹162,296",36,11.77,5372.74,two wheeler,  Kozhikode 
LN003597,CU001242,04/24/2022,130238,36,16.34,4600.67,Car ,Hyderabad
LN000419,CU000655,11 Dec 2023,77062,36,13.55,2616.99,commercial vehicle,Coimbatore
LN002545,CU003325,01/05/2023,174042,12,9.97,15298.63,commercial vehicle,Chennai
LN004786,CU000823,2023-04-14,202019,36,15.14,7016.91,TWO WHEELER,Delhi NCR
LN003715,CU002912,07 Jun 2022,111220,24,16.35,5464.3,Two-Wheeler,  Mumbai 
LN001396,CU004060,23 Aug 2021,"₹75,935",24,10.57,3524.03,CV,Hyderabad
LN002467,CU000086,31 May 2024,"₹197,807",24,15.52,9639.94,TRACTOR,Delhi NCR
LN002782,CU000652,20/08/2022,126166,36,13.42,4276.6,tractor,  Bangalore 
LN000492,CU003979,2024-04-15,"₹117,419",24,12.46,5552.58,Tractor,  Bangalore 
LN002137,CU002937,10 Jul 2021,"₹160,616",12,11.72,14249.51,Two Wheeler,Kozhikode
LN000825,CU001516,26/10/2023,87797,48,16.15,2494.94,CAR,Hyderabad
LN001117,CU000813,22/09/2023,89181,36,11.17,2926.86,N/A,Mumbai
LN000745,CU000235,07/11/2021,81702,36,11.17,2681.4,2 Wheeler,  Hyderabad 
LN003380,CU003719,2022-02-11,113906,24,17.99,5686.1,car,Coimbatore
LN002677,CU002657,2023-12-31,107004,24,11.9,5032.05,Car,Ahmedabad
LN000259,CU000595,02/02/2022,185301,36,10.38,6012.26,Commercial Vehicle,Ahmedabad
LN000016,CU000813,03/08/2023,"₹77,573",48,14.38,2134.61,Two-Wheeler,Pune
LN004755,CU002716,2021-12-31,69937,24,17.36,3469.95,commercial vehicle,Hyderabad
LN000138,CU000844,17 Feb 2023,142234,12,18.33,13062.36,Car ,Coimbatore
LN000031,CU002352,22/02/2024,127213,24,12.14,5996.68,N/A,Bangalore
LN004938,CU001404,30/11/2021,"₹290,441",36,11.05,9515.54,Car,Pune
LN002485,CU000267,14-04-2023,84518,36,18.29,3067.84,2 Wheeler,  Delhi NCR 
LN000564,CU000163,2022-05-18,101695,48,13.82,2769.79,CV,Hyderabad
LN004385,CU003046,12/06/2023,160488,36,16.9,5713.85,Car,Kochi
LN000498,CU002581,05/10/2022,320469,12,15.79,29044.59,Commercial Vehicle,Kochi
LN000080,CU004172,2022-05-19,78408,60,17.65,1976.15,car,Bangalore
LN003382,CU000327,11/16/2021,73556,48,,2155.71,TWO WHEELER,Chennai
LN001304,CU003028,21 May 2022,129814,36,11.77,4297.44,CAR,Pune
LN004226,CU003275,08/03/2023,225594,60,13.52,5193.21,CAR,Hyderabad
LN004822,CU000407,14-04-2021,123244,60,11.98,2740.25,Car ,Hyderabad
LN000496,CU002111,11-05-2024,165092,60,16.58,4065.77,TWO WHEELER,Kozhikode
LN002111,CU004118,11/04/2024,159034,36,15.49,5551.2,Two Wheeler,Delhi NCR
LN002430,CU002078,22 Feb 2023,"₹195,499",48,17.01,5642.14,Two-Wheeler,Kochi
LN002336,CU001364,23-10-2022,347050,36,10.09,11213.0,Commercial Vehicle,Chennai
LN001616,CU001037,10-03-2023,110684,36,18.03,4003.16,2 Wheeler,Pune
LN003470,CU001993,03 Nov 2021,182459,24,11.02,8505.71,tractor,Kochi
LN004851,CU002215,10/29/2023,79418,24,15.03,3851.84,Two-Wheeler,Thrissur
LN004655,CU000269,10-10-2022,193292,24,11.35,9040.36,2 Wheeler,Thrissur
LN001080,CU000680,29-03-2023,"₹107,052",60,15.37,2567.6,TRACTOR,Pune
LN002414,CU002552,11/24/2022,299534,60,12.33,6713.03,N/A,Mumbai
LN001778,CU001510,2022-10-23,136543,36,14.73,4715.27,Car,Delhi NCR
LN004993,CU003370,10/01/2023,300213,48,10.99,7757.7,commercial vehicle,Thrissur
LN002522,CU001080,11 Jan 2024,306064,48,16.69,8782.48,two wheeler,Ahmedabad
LN001222,CU002468,06/15/2023,102101,48,14.26,2803.4,2 Wheeler,Coimbatore
LN003101,CU001626,05 May 2024,121261,48,17.61,3537.38,Car,Pune
LN003194,CU001603,2021-11-21,106612,36,13.36,3610.69,CAR,Ahmedabad
LN002016,CU001851,31-10-2023,81013,36,14.45,2786.57,N/A,Ahmedabad
LN003529,CU001358,14 Nov 2023,128115,24,10.08,5916.59,Commercial Vehicle,Ahmedabad
LN001714,CU003958,14/02/2021,"₹70,905",24,12.53,3355.32,Car ,  Bangalore 
LN003326,CU000005,15 Apr 2021,78683,60,9.59,1655.95,commercial vehicle,Coimbatore
LN002848,CU003713,07/24/2021,113709,36,13.69,3869.21,2 Wheeler,Mumbai
LN004459,CU000865,13/06/2023,"₹40,000",60,14.45,940.09,Car ,Hyderabad
LN002731,CU000015,09 Feb 2024,147871,48,14.57,4083.2,CV,Thrissur
LN001793,CU004411,10/08/2023,123082,12,16.07,11171.41,CAR,  Chennai 
LN004616,CU003633,2022-08-01,61383,36,17.28,2197.03,Commercial  Vehicle,Bangalore
LN004974,CU004174,08/02/2021,"₹202,531",36,16.49,7169.48,2 Wheeler,Bangalore
LN001292,CU003461,20 Aug 2021,149533,24,11.19,6982.61,Car,Thrissur
LN002492,CU000226,13/02/2023,"₹196,457",24,12.63,9305.82,Two Wheeler,  Kolkata 
LN000279,CU000043,22 Aug 2023,131500,48,13.3,3547.43,TWO WHEELER,  Hyderabad 
LN000214,CU004217,09 Aug 2023,214569,24,11.03,10003.59,two wheeler,Kozhikode
LN003820,CU003275,08/09/2023,70606,24,13.9,3386.66,car,Pune
LN004788,CU004267,05-01-2024,231123,36,10.69,7532.79,2 Wheeler,Pune
LN002888,CU003937,04-10-2022,71187,24,16.28,3495.07,2 Wheeler,Kolkata
LN004724,CU004348,06/02/2024,"₹169,720",24,17.96,8469.84,two wheeler,Chennai
LN000935,CU000667,2022-02-03,214407,60,12.6,4834.63,CAR,Bangalore
LN001517,CU004297,23/08/2023,112844,24,14.52,5445.73,Tractor,Kochi
LN001452,CU003800,2022-08-20,"₹116,703",24,11.85,5485.44,Two-Wheeler,Kolkata
LN000659,CU004424,12/08/2023,"₹132,035",36,13.74,4495.99,Two Wheeler,Coimbatore
LN001960,CU002598,08/23/2023,194140,36,17.25,6945.8,2 Wheeler,Bangalore
LN000186,CU003481,08 Jun 2022,224456,24,17.89,11193.84,2 Wheeler,Delhi NCR
LN000552,CU002386,04/28/2021,133433,36,17.72,4805.2,Commercial Vehicle,Pune
LN000516,CU001324,30/11/2022,"₹52,772",48,10.16,1342.49,CV,Hyderabad
LN001194,CU000773,2021-07-21,84961,48,14.22,2331.07,commercial vehicle,Mumbai
LN002312,CU002213,24 Jun 2021,129295,36,16.51,4578.25,CAR,Bangalore
LN000398,CU003678,11/12/2021,345461,36,16.62,12251.39,2 Wheeler,Hyderabad
LN000840,CU001069,13 Jan 2022,102233,60,,2298.47,two wheeler,Coimbatore
LN003134,CU000953,2022-02-25,126541,12,11.13,11191.58,Two Wheeler,Bangalore
LN003800,CU002595,24/06/2023,"₹51,011",24,15.54,2486.46,Two Wheeler,Chennai
LN003716,CU003172,05/27/2023,84846,24,17.63,4220.71,CV,Kolkata
LN004965,CU003467,16-05-2022,"₹99,937",36,12.3,3333.68,two wheeler,Ahmedabad
LN003120,CU002889,2024-02-29,169979,36,16.58,6024.74,TWO WHEELER,Hyderabad
LN003844,CU004370,30-07-2022,"₹244,049",48,10.85,6289.81,Two Wheeler,Pune
LN000008,CU001638,10 Jul 2022,133745,24,18.49,6708.81,TRACTOR,Hyderabad
LN002910,CU003913,2023-07-24,177866,60,16.7,4391.79,TWO WHEELER,Bangalore
LN000823,CU003312,10-03-2021,162540,48,9.63,4093.61,Two Wheeler,  Kochi 
LN003876,CU000302,2023-04-06,114361,60,16.51,2812.12,Two-Wheeler,Coimbatore
LN000231,CU000969,2021-02-04,58919,24,11.69,2765.0,two wheeler,Bangalore
LN001618,CU001325,2023-11-09,215327,36,13.23,7279.1,two wheeler,Thrissur
LN000119,CU001921,28 Jun 2021,96065,36,12.51,3214.18,Commercial  Vehicle,Coimbatore
LN001168,CU004482,24-06-2023,113428,12,13.07,10134.81,Tractor,Kochi
LN003419,CU003921,22-05-2024,191078,24,12.39,9029.54,CAR,Bangalore
LN004016,CU000394,05/10/2021,202633,24,10.06,9356.1,Two Wheeler,Delhi NCR
LN001059,CU004582,21-02-2021,156512,60,13.68,3615.85,TWO WHEELER,Coimbatore
LN002905,CU001919,08-01-2023,161723,60,17.67,4077.72,two wheeler,Bangalore
LN001560,CU002804,06/14/2021,"₹268,445",48,11.15,6957.67,Commercial  Vehicle,Mumbai
LN003119,CU000371,30-10-2022,229233,24,10.42,10622.43,tractor,Kozhikode
LN000278,CU001848,08/10/2022,306982,48,17.16,8883.41,Two Wheeler,Thrissur
LN003726,CU001509,25/04/2022,134856,24,13.32,6431.59,commercial vehicle,Pune
LN000295,CU004030,08/27/2023,184008,48,16.03,5217.67,N/A,  Kochi 
LN004391,CU001794,13 Feb 2021,158203,48,16.26,4504.61,CAR,Kolkata
LN003082,CU000779,2023-10-01,103269,36,14.07,3533.0,2 Wheeler,Hyderabad
LN003932,CU000246,11/11/2022,255062,12,12.1,22673.88,Commercial  Vehicle,Hyderabad
LN001967,CU002380,24/06/2022,207956,24,14.71,10054.46,Tractor,Pune
LN004367,CU004350,05-07-2022,156783,24,18.26,7846.96,2 Wheeler,Delhi NCR
LN003138,CU003757,06 Jun 2023,103694,24,13.78,4967.88,Two Wheeler,Coimbatore
LN004945,CU000816,23/02/2021,124416,36,16.1,4380.24,Car,Kolkata
LN002609,CU003433,27/12/2022,178692,48,12.7,4767.29,CAR,Ahmedabad
LN001240,CU001615,14/04/2023,232599,36,11.66,7687.9,Car ,Coimbatore
LN002120,CU001947,01 Jun 2021,298866,24,10.03,13795.29,CV,Bangalore
LN004741,CU000658,06/06/2024,92581,24,11.74,4346.88,Two-Wheeler,Bangalore
LN002635,CU000163,2021-12-12,"₹204,620",24,18.12,10227.34,TWO WHEELER,Chennai
LN000260,CU002587,2023-04-09,"₹78,343",36,15.86,2748.9,Car,Thrissur
LN002530,CU000941,05/25/2023,118765,36,11.84,3935.63,CV,Kochi
LN001152,CU003088,17-08-2022,153264,24,10.12,7080.85,TWO WHEELER,Ahmedabad
LN002162,CU001893,02 Jan 2023,157926,24,12.57,7476.23,CV,Coimbatore
LN004827,CU002764,01-10-2021,158374,24,16.15,7765.84,Car ,Thrissur
LN003142,CU004062,30 Jul 2022,141934,36,12.33,4736.64,N/A,Hyderabad
LN004274,CU003329,11/08/2023,79661,48,11.38,2073.61,N/A,Delhi NCR
LN003388,CU003968,01/28/2024,129025,36,12.97,4345.5,TWO WHEELER,Thrissur
LN001323,CU002457,24 May 2023,55041,48,13.82,1499.11,TWO WHEELER,  Thrissur 
LN000280,CU002633,06/06/2021,137389,36,10.7,4478.45,car,Kolkata
LN000664,CU000971,07-04-2021,110373,36,13.17,3727.95,TRACTOR,Ahmedabad
LN003416,CU004227,19/05/2024,127970,24,10.06,5908.71,2 Wheeler,Kochi
LN000123,CU003429,10/07/2023,117505,36,16.65,4168.93,Car,Kochi
LN000290,CU002838,21-01-2024,250167,36,15.63,8749.5,car,Kozhikode
LN000929,CU000909,09-03-2021,343871,36,15.66,12031.84,tractor,Thrissur
LN003467,CU004437,24/11/2022,102633,36,11.34,3376.62,2 Wheeler,Chennai
LN002842,CU001897,17/11/2021,"₹53,821",24,10.56,2497.5,Commercial Vehicle,Pune
LN004348,CU003854,05/04/2021,"₹100,435",60,14.46,2360.97,CAR,Ahmedabad
LN000886,CU001284,27/07/2023,223556,24,10.08,10324.23,2 Wheeler,Coimbatore
LN000251,CU000023,08/07/2023,"₹189,078",48,13.12,5083.76,TWO WHEELER,Kolkata
LN002541,CU003003,11 Jul 2022,"₹71,889",36,16.87,2558.39,Car,Thrissur
LN002471,CU001491,2023-04-16,67793,24,15.38,3299.31,two wheeler,Thrissur
LN000750,CU001009,05/13/2024,234811,36,16.77,8344.8,Two-Wheeler,Kozhikode
LN003126,CU002503,10/11/2022,87753,24,16.73,4327.33,TWO WHEELER,Ahmedabad
LN003802,CU002953,20/07/2022,126823,36,16.09,4464.36,two wheeler,  Thrissur 
LN003149,CU003980,13 Jan 2024,"₹301,152",36,17.45,10804.46,N/A,Delhi NCR
LN000208,CU003344,2021-12-29,99140,24,10.58,4601.39,Commercial  Vehicle,Bangalore
LN004136,CU003111,2023-02-15,78781,36,11.51,2598.26,Two Wheeler,Kozhikode
LN004999,CU003730,15 Mar 2024,106040,48,17.17,3069.12,CV,Mumbai
LN004961,CU001885,25 Dec 2022,78462,24,16.89,3875.19,2 Wheeler,Mumbai
LN003471,CU004144,17/09/2023,237869,12,10.93,21015.49,TWO WHEELER,Ahmedabad
LN002052,CU003290,30-06-2021,197694,36,17.88,7135.22,CAR,Bangalore
LN004699,CU003573,16-11-2023,98871,36,12.34,3300.01,2 Wheeler,Kochi
LN003500,CU004219,06/26/2022,135479,48,12.22,3582.33,2 Wheeler,Kozhikode
LN004249,CU004298,18/03/2023,93761,36,17.28,3355.92,TWO WHEELER,Thrissur
LN001615,CU000940,08/16/2023,257789,48,13.75,7012.18,Car,Kolkata
LN000888,CU004482,2022-04-05,170797,36,14.78,5902.35,Car,Pune
LN003654,CU001578,10/25/2021,136735,48,11.2,3547.28,two wheeler,Bangalore
LN000429,CU001990,09/07/2023,81262,48,12.72,2168.78,2 Wheeler,Ahmedabad
LN000126,CU004413,2023-06-19,151384,36,10.89,4948.24,Car ,Bangalore
LN001735,CU004266,2022-06-01,210006,24,13.86,10069.11,Commercial Vehicle,Kolkata
LN003907,CU003703,07/03/2022,142486,24,11.53,6676.08,Car ,Kolkata
LN002726,CU002737,03/31/2023,"₹101,265",36,10.19,3276.58,Car ,Delhi NCR
LN001400,CU001645,27-01-2021,40000,12,16.82,3644.77,Two Wheeler,Thrissur
LN004166,CU004447,12/30/2022,"₹60,685",12,16.88,5531.31,Two Wheeler,Delhi NCR
LN000104,CU003202,2022-02-26,"₹94,682",60,14.18,2211.93,commercial vehicle,Chennai
LN002859,CU002116,2024-06-20,99138,12,9.94,8713.04,two wheeler,  Coimbatore 
LN001904,CU003561,28-05-2021,76287,60,17.66,1923.11,Two Wheeler,Ahmedabad
LN004665,CU003694,09-07-2023,118025,48,17.67,3446.67,car,Kochi
LN003408,CU000568,28 Apr 2022,86779,12,17.94,7953.42,Car ,Mumbai
LN002357,CU003130,03 Oct 2021,96155,48,13.3,2593.94,Two-Wheeler,Chennai
LN000802,CU003568,2023-05-21,183646,24,14.94,8899.14,commercial vehicle,Thrissur
LN004736,CU002729,01 Feb 2024,216187,36,17.51,7762.64,Two-Wheeler,Mumbai
LN004622,CU002784,11/11/2023,"₹198,230",12,14.01,17799.43,Two-Wheeler,Kochi
LN000620,CU004339,04 Jul 2021,246666,60,17.32,6172.81,Two-Wheeler,Ahmedabad
LN002979,CU001869,01/03/2022,148465,36,11.71,4910.62,Car ,Pune
LN001177,CU003393,28-03-2022,"₹105,053",36,9.93,3386.31,two wheeler,  Ahmedabad 
LN002694,CU003541,04/18/2022,145296,36,12.25,4843.27,car,Chennai
LN001929,CU003461,18-03-2022,130452,36,17.36,4674.38,two wheeler,  Mumbai 
LN002294,CU000256,2021-03-22,125266,48,16.48,3580.94,Two Wheeler,Thrissur
LN003340,CU002633,03 May 2024,45087,36,14.24,1546.23,TWO WHEELER,Kozhikode
LN004268,CU000059,08/31/2021,158821,24,15.32,7724.87,Car,Thrissur
LN000306,CU003046,01/20/2024,147016,48,13.95,4013.74,CAR,Delhi NCR
LN004682,CU000604,09/27/2023,71183,24,10.41,3298.22,two wheeler,Kolkata
LN002518,CU000616,12/09/2023,"₹94,730",24,11.08,4418.68,Car ,Kochi
LN001687,CU000953,24 Oct 2023,104742,48,14.64,2895.97,Two-Wheeler,Delhi NCR
LN002319,CU003541,04/10/2023,40000,24,14.78,1935.29,2 Wheeler,Coimbatore
LN004846,CU002697,2021-12-30,211406,36,11.17,6938.19,Commercial  Vehicle,Kozhikode
LN002775,CU003754,2022-05-01,55378,24,15.11,2687.99,2 Wheeler,Delhi NCR
LN002340,CU002508,19-03-2023,278480,24,12.65,13193.71,two wheeler,Pune
LN004547,CU004590,02 Oct 2023,"₹216,325",24,9.53,9935.44,CAR,Chennai
LN004535,CU002680,2022-11-08,61186,24,12.05,2881.67,Tractor,Hyderabad
LN000209,CU002825,12-02-2023,181403,12,13.59,16252.68,Car,Kolkata
LN001734,CU002742,07/07/2023,263138,36,12.3,8777.7,car,Delhi NCR
LN002700,CU003544,02/05/2022,"₹98,362",12,17.78,9007.53,Car ,Pune
LN001657,CU002963,29/04/2022,225160,36,18.29,8172.87,Tractor,  Chennai 
LN000369,CU002149,26/11/2022,102078,24,16.16,5005.86,2 Wheeler,Chennai
LN002676,CU000736,19/01/2023,"₹154,834",24,11.88,7279.9,TRACTOR,Pune
LN003237,CU000143,01/12/2022,"₹318,629",36,13.62,10831.27,two wheeler,Coimbatore
LN003936,CU003682,26 Jun 2023,172599,24,10.92,8038.06,Car,Thrissur
LN000455,CU004053,25 May 2021,"₹100,201",12,13.58,8976.97,TWO WHEELER,Kolkata
LN003055,CU004406,09/06/2022,46225,36,15.18,1606.48,commercial vehicle,Kozhikode
LN001872,CU000368,14-06-2022,159572,36,11.1,5231.74,N/A,Ahmedabad
LN004442,CU004165,2023-11-13,140262,60,15.1,3344.19,CAR,Thrissur
LN003532,CU003016,2023-08-06,176305,24,9.71,8112.0,Commercial  Vehicle,Kozhikode
LN003792,CU001922,14 Jul 2022,119478,36,18.28,4336.22,car,Delhi NCR
LN002047,CU001984,2021-04-17,"₹125,983",24,15.6,6144.47,Two Wheeler,Kolkata
LN002345,CU000626,08/13/2021,113300,36,13.37,3837.75,CAR,Delhi NCR
LN004567,CU001357,2023-08-15,187651,24,13.48,8963.64,Car ,Kochi
LN002604,CU002432,09/14/2021,"₹143,567",60,13.0,3266.59,CV,Mumbai
LN003683,CU002116,26/12/2021,42988,24,17.18,2129.14,Commercial Vehicle,Kozhikode
LN003408,CU000568,28 Apr 2022,86779,12,17.94,7953.42,Car ,Mumbai
LN000930,CU003192,08/09/2021,91561,24,14.54,4419.5,Two Wheeler,Chennai
LN003302,CU003289,14 Feb 2023,110148,24,9.51,5057.9,TWO WHEELER,Mumbai
LN001136,CU000695,21/05/2024,"₹188,413",48,11.57,4921.95,commercial vehicle,Kochi
LN002239,CU003559,19-12-2022,151635,48,12.44,4025.97,Two-Wheeler,Hyderabad
LN001626,CU003966,08/22/2021,"₹131,872",48,16.87,3796.31,Car ,Kochi
LN002740,CU002092,11 Dec 2022,142657,12,14.49,12841.67,TWO WHEELER,Mumbai
LN004797,CU000875,11/12/2023,96532,12,13.93,8664.15,Two-Wheeler,Thrissur
LN000922,CU000900,2022-01-07,236883,36,10.89,7742.91,Two-Wheeler,Coimbatore
LN000200,CU002543,03/07/2024,120875,36,11.08,3961.87,Car,Ahmedabad
LN002437,CU003308,07/26/2023,112345,36,9.64,3606.1,Two Wheeler,Ahmedabad
LN001699,CU002474,01-09-2022,"₹99,056",24,14.41,4775.17,Car ,Hyderabad
LN001264,CU000899,09/01/2023,"₹142,349",48,18.48,4217.29,car,Pune
LN003670,CU000909,06-07-2022,"₹149,694",36,11.21,4915.69,car,Mumbai
LN001610,CU003052,06/04/2022,152599,60,15.37,3660.02,two wheeler,Thrissur
LN003365,CU002093,28 Jun 2022,89230,60,13.22,2040.32,Car ,Pune
LN002855,CU003870,13-05-2024,140813,48,12.13,3717.14,commercial vehicle,Mumbai
LN000392,CU000429,07-10-2022,97317,48,17.37,2826.75,Commercial Vehicle,Kozhikode
LN003976,CU000003,02/23/2021,136895,60,11.57,3015.49,commercial vehicle,Chennai
LN004583,CU000718,23-06-2022,92103,24,13.42,4396.94,two wheeler,Bangalore
LN001920,CU004500,2024-03-29,"₹102,814",36,16.8,3655.37,TWO WHEELER,Hyderabad
LN000242,CU001902,05/03/2021,195217,36,9.88,6288.11,Car ,Kolkata
LN003397,CU002149,05/31/2023,94582,36,12.72,3174.1,car,Thrissur
LN003722,CU000920,2023-04-30,156504,60,11.78,3463.97,CAR,Kozhikode
LN001609,CU002451,2022-05-25,166605,48,9.65,4197.58,car,Hyderabad
LN001817,CU000060,15-05-2024,171405,24,18.08,8563.87,Two Wheeler,Mumbai
LN000822,CU001469,06 Feb 2022,66287,24,11.12,3093.19,Commercial Vehicle,Kochi
LN003304,CU000526,2021-10-23,130691,24,12.03,6153.91,Commercial  Vehicle,Ahmedabad
LN004235,CU004460,02 Sep 2022,98406,24,18.25,4924.73,Car,Chennai
LN002844,CU000019,27 Sep 2022,"₹158,586",36,13.1,5351.03,Two Wheeler,Mumbai
LN001919,CU000651,2021-10-17,59016,48,12.72,1575.06,two wheeler,Ahmedabad
LN001590,CU000819,21-12-2021,169055,36,14.94,5855.38,CAR,Bangalore
LN001178,CU000687,20/06/2021,506198,60,15.67,12221.17,Commercial Vehicle,Mumbai
LN004881,CU001028,2021-10-30,207027,36,16.06,7284.59,commercial vehicle,Kozhikode
LN004401,CU004575,31-10-2022,137147,36,13.71,4668.07,TWO WHEELER,Kochi
LN002710,CU000345,29/04/2024,62434,12,17.37,5705.25,2 Wheeler,  Kochi 
LN000577,CU002758,2021-11-10,263125,36,10.04,8495.25,two wheeler,Delhi NCR
LN002881,CU004251,04/25/2024,126681,36,17.17,4527.25,car,Mumbai
LN001561,CU003534,25 Mar 2021,124375,60,9.7,2624.28,Car,Kolkata
LN001383,CU001137,04/15/2023,242180,12,15.35,21898.78,Two-Wheeler,Hyderabad
LN002874,CU000776,06-12-2021,"₹121,798",60,9.73,2571.7,TWO WHEELER,Pune
LN004291,CU000642,16-12-2022,"₹121,515",48,18.03,3571.41,car,Pune
LN000867,CU003039,12 Nov 2022,137002,48,,3894.61,TWO WHEELER,Kolkata
