Customer_ID,Age,Gender,Employment_Type,Monthly_Income,CIBIL_Score,State
CU001885,34,m,SALARIED,62192,714,Karnatka
CU002672,30,m,Self Employed,61321,785,
CU004292,42,f,SELF-EMPLOYED,50709,583,TELANGANA
CU001457,40,Male,SELF-EMPLOYED,"₹31,686",764,TamilNadu
CU000896,51,female,Salaried ,67920,610,West Bengal
CU000933,32,F,N/A,25668,868,Uttar Pradesh
CU000142,54,m,Salaried,40085,655,Karnataka
CU004559,28,m,SALARIED,27607,661,West Bengal
CU001445,48,Male,SALARIED,92308,465,Maharastra
CU000574,42,female,self employed,78999,776,TELANGANA
CU000719,25,m,Self-Employed,23493,576,WestBengal
CU002530,64,FEMALE,SELF-EMPLOYED,54551,597,Gujrat
CU000894,32,f,SALARIED,"₹14,995",609,andhra pradesh
CU004383,60,M,N/A,49099,595,gujarat
CU001609,35,M,SELF-EMPLOYED,51282,651,New Delhi
CU004518,42,M,SALARIED,26562,764,Telangana
CU003816,50,male,SALARIED,41731,696, Kerala
CU000679,42,male,Salaried,"₹12,000",652,Tamil Nadu
CU003418,32,M,SALARIED,62203,unknown,MH
CU002676,30,m,salaried,41781,573,telangana
CU000556,32,Male,Self Employed,65427,867,MH
CU003812,53,M,SELF-EMPLOYED,55736,828,Delhi
CU000116,45,Male,salaried,31747,unknown,Tamil Nadu
CU000961,29,M,SELF-EMPLOYED,51971,668,AP
CU000685,47,M,self employed,24576,756,Gujarat
CU000956,39,MALE,Salaried ,32850,999,New Delhi
CU002855,29,m,SALARIED,83851,720,Uttar Pradesh
CU001578,40,M,SALARIED,58764,640, Kerala
CU002006,22,male,salaried,35169,623,WestBengal
CU001521,32,Female,SALARIED,43450,584,
CU000302,33,MALE,self employed,-,625,Kerala
CU003465,25,M,Salaried ,"₹53,227",766,TELANGANA
CU001356,33,male,Salaried,33954,581,UP
CU001627,33,M,SELF-EMPLOYED,57426,568,Karnatka
CU002657,43,m,Self-Employed,83444,551,West Bengal
CU003414,34,m,Salaried,48961,723,andhra pradesh
CU004481,43,Male,SELF-EMPLOYED,"₹42,177",591,Telangana
CU001597,49,M,salaried,53162,900,Tamilnadu
CU001957,31,Female,Self Employed,61023,724,gujarat
CU002514,39,f,SALARIED,32171,779,MH
CU001234,27,FEMALE,SALARIED,60728,629,Kerala 
CU003342,33,Male,Salaried,"₹74,142",578,Tamilnadu
CU004295,22,male,Salaried,"₹43,521",674,WB
CU003266,34,male,SALARIED,22906,728,Andhra Pradesh
CU003109,56,Female,Self Employed,"₹38,549",771,UP
CU003412,43,male,SALARIED,67841,632,WB
CU004364,51,N/A,SALARIED,34501,unknown,TELANGANA
CU001142,42,female,N/A,81152,725,Keral
CU004235,34,MALE,SELF-EMPLOYED,52916,668,AP
CU002794,38,M,Salaried ,40792,651,KARNATAKA
CU002964,42,Male,salaried,26588,816,Andhra Pradesh 
CU001893,53,FEMALE,Self Employed,"₹33,245",550,kerala
CU003818,47,Male,Salaried ,49526,724,Tamil Nadu
CU002417,41,MALE,Salaried,25173,741,AP
CU000129,41,MALE,Salaried ,36694,696,Kerala 
CU000932,32,male,N/A,12000,670,TELANGANA
CU002244,45,f,SALARIED,46980,632,WB
CU003523,52,M,salaried,74216,585,Karnatka
CU001962,46,FEMALE,Salaried,36269,776,
CU002415,42,FEMALE,salaried,51596,626,kerala
CU000750,31,Female,Salaried ,58908,577,Maharastra
CU002363,35,Male,SALARIED,37270,708,maharashtra
CU000237,35,m,Salaried,41073,745,MH
CU002763,28,Male,salaried,0,692,Gujrat
CU003092,52,M,Salaried,"₹13,235",601,west bengal
CU004066,26,F,SELF-EMPLOYED,34296,832,KARNATAKA
CU001852,50,f,N/A,40327,698,Andhra Pradesh 
CU001056,44,M,N/A,35630,611,UP
CU000590,48,M,self employed,"₹37,971",820,West Bengal
CU000746,37,female,Self Employed,12000,775,andhra pradesh
CU003511,39,female,Salaried,60649,740,AP
CU004051,49,female,Salaried,43272,675,West Bengal
CU000764,38,M,Salaried,51459,674,Andhra Pradesh
CU003548,36,MALE,Salaried,42228,448, Kerala
CU000206,37,m,selfemployed,14489,617,Gujarat
CU002840,48,M,salaried,41815,unknown,Telangana
CU001704,35,male,salaried,59069,672,UP
CU000421,30,MALE,Salaried ,32583,501,New Delhi
CU001829,58,male,SALARIED,12000,666,Gujarat
CU004090,45,FEMALE,salaried,45296,764,AP
CU003531,22,M,Salaried,60312,677,TamilNadu
CU004155,29,Male,Self Employed,61584,590,Kerala 
CU004351,37,F,salaried,0,unknown,Tamilnadu
CU002635,54,MALE,Self Employed,59520,607,Andhra Pradesh
CU003725,38,MALE,Salaried,52890,682,Uttar Pradesh
CU004404,35,m,self employed,54734,561,karnataka
CU000281,26,male,SALARIED,12000,679,Kerala 
CU000564,31,M,N/A,28999,674,New Delhi
CU000419,22,male,Salaried,22464,835,andhra pradesh
CU004083,65,MALE,SELF-EMPLOYED,31667,619,Tamil Nadu
CU004353,35,Male,self employed,25255,651,Andhra Pradesh 
CU001524,21,MALE,salaried,39462,619,Karnatka
CU000758,21,Male,SALARIED,68071,804,Uttar Pradesh 
CU003716,24,m,SALARIED,73940,794, Kerala
CU002735,45,male,SALARIED,51487,579,Andhra Pradesh
CU001380,50,Male,Salaried,67026,744,delhi
CU000458,36,f,Salaried ,51534,707,Keral
CU003554,37,Female,Self-Employed,56323,767,karnataka
CU003374,46,male,Salaried,44107,665,GJ
CU002328,46,male,Self Employed,58694,583,Maharashtra
CU000892,38,N/A,selfemployed,23027,807,Uttar Pradesh 
CU000762,32,Male,Salaried ,"₹61,310",675,Gujrat
CU003749,42,male,Salaried ,78533,620,West Bengal
CU003117,29,N/A,salaried,39424,648,Maharashtra
CU002375,29,male,Salaried,51732,673,UP
CU003074,40,Female,Salaried,12000,642,Telangana
CU003501,44,N/A,Salaried ,"₹21,420",629,maharashtra
CU001400,41,MALE,Salaried ,53789,671,west bengal
CU000535,40,FEMALE,Salaried ,40311,609,Kerala
CU001907,26,Male,salaried,56578,771,Maharastra
CU003642,43,FEMALE,SALARIED,32831,716,Andhra Pradesh 
CU004143,23,male,salaried,"₹14,270",529,maharashtra
CU000454,36,M,Self Employed,64307,791,Maharashtra
CU003682,31,M,SALARIED,"₹12,000",769,karnataka
CU002133,61,m,Self Employed,"₹24,688",694,West Bengal
CU001898,39,Female,Self-Employed,42233,646,Uttar Pradesh 
CU001374,48,male,salaried,24196,unknown,MH
CU003410,34,Male,Self-Employed,"₹42,754",682,West Bengal
CU003336,40,M,Salaried,58482,744,UP
CU001436,33,female,SALARIED,"₹48,175",unknown,Gujarat
CU004558,35,MALE,Self-Employed,"₹71,845",650,Gujarat
CU001449,30,m,SALARIED,37127,unknown,
CU003928,43,Male,SELF-EMPLOYED,65954,712,TamilNadu
CU002869,21,f,SELF-EMPLOYED,60685,566,DELHI
CU004208,27,m,SELF-EMPLOYED,"₹59,343",629,DELHI
CU000519,39,M,Self Employed,55035,647,AP
CU001343,48,FEMALE,Salaried,"₹33,576",636,Karnatka
CU004474,25,Male,SALARIED,"₹42,221",838,gujarat
CU002634,22,m,Salaried,44781,719,AP
CU002473,45,f,SALARIED,73448,684,Maharashtra
CU002524,48,male,Salaried ,38848,592,Uttar Pradesh 
CU001910,49,M,SELF-EMPLOYED,30306,-300,Tamil Nadu
CU002651,39,m,SALARIED,59155,642,Tamilnadu
CU004131,46,MALE,selfemployed,33621,778,telangana
CU003449,23,f,salaried,53897,737,TamilNadu
CU003259,30,F,Salaried,19467,687,delhi
CU001064,51,Male,SALARIED,32839,588,Telangana
CU004403,33,f,salaried,18987,706,andhra pradesh
CU000369,54,m,Self-Employed,38553,769,Gujrat
CU004032,44,f,SELF-EMPLOYED,101940,637,Delhi
CU003758,34,MALE,Salaried ,55420,716, Kerala
CU002250,37,Male,Salaried ,34445,unknown,Maharashtra
CU002934,29,m,self employed,22509,687,TN
CU000046,26,N/A,selfemployed,66661,774,UP
CU004049,36,M,SALARIED,36121,683,Kerala 
CU003005,36,Male,salaried,32324,622,DELHI
CU003081,47,MALE,Self-Employed,32764,693,gujarat
CU002595,35,M,Salaried ,96605,617,GJ
CU001849,56,male,salaried,39736,774,karnataka
CU004369,38,Male,Salaried ,25769,577,kerala
CU000217,55,female,salaried,-,805,Andhra Pradesh 
CU000779,29,MALE,Salaried,32234,871,west bengal
CU002911,37,male,SALARIED,33371,592,TELANGANA
CU001529,45,Female,Self-Employed,40325,824,andhra pradesh
CU003888,30,m,Self Employed,18357,unknown,uttar pradesh
CU002732,32,male,salaried,"₹29,557",738,gujarat
CU004417,36,N/A,Salaried ,43823,548,TamilNadu
CU000907,35,f,SALARIED,"₹12,000",653, Kerala
CU004023,21,Male,self employed,35020,705,Delhi
CU000725,22,M,Self-Employed,"₹50,159",679,karnataka
CU001115,40,f,selfemployed,-,587,AP
CU000805,46,F,SALARIED,38698,763,Andhra Pradesh 
CU003136,45,MALE,Salaried,"₹50,353",756,AP
CU001753,38,female,Salaried ,39236,696,KARNATAKA
CU000730,-1,m,selfemployed,"₹34,612",649,gujarat
CU000112,24,male,Salaried,"₹17,028",730,UP
CU003762,38,m,selfemployed,"₹24,481",682,Maharashtra
CU003862,52,M,self employed,"₹48,878",685,Tamilnadu
CU001716,48,Male,SALARIED,12000,630,KARNATAKA
CU002680,31,m,Salaried,67528,824, Kerala
CU002285,27,N/A,N/A,31315,616,delhi
CU000059,28,Male,SALARIED,43809,657,New Delhi
CU003441,37,f,SELF-EMPLOYED,27243,672,delhi
CU003568,52,m,selfemployed,12415,710,AP
CU003893,40,f,Self Employed,51440,574,andhra pradesh
CU003704,26,m,SALARIED,-,650,Tamilnadu
CU002664,33,Male,salaried,46040,691,GJ
CU000276,28,female,Salaried,66826,734, Kerala
CU000002,35,M,selfemployed,76584,749,KERALA
CU001237,36,m,Salaried ,67564,770,Maharastra
CU001082,24,FEMALE,SALARIED,43969,725,WestBengal
CU004089,34,M,Self-Employed,38221,692,tamil nadu
CU003811,37,MALE,Salaried,48806,658,Andhra Pradesh
CU002350,33,f,Salaried,62060,654,west bengal
CU000997,46,f,selfemployed,"₹20,416",810,
CU000211,37,MALE,SALARIED,16384,755,
CU002214,43,male,SELF-EMPLOYED,16612,700,
CU002347,41,male,Salaried ,46497,613,tamil nadu
CU001987,37,m,Self-Employed,"₹41,456",641,uttar pradesh
CU000439,36,MALE,Salaried,30101,608,Karnatka
CU002098,35,male,SALARIED,50289,685,tamil nadu
CU003590,52,Male,Self Employed,33700,736,New Delhi
CU004241,54,N/A,SALARIED,45259,651,Tamilnadu
CU004242,65,MALE,self employed,42761,765,WB
CU004052,28,M,Salaried,67625,554,Maharastra
CU001580,38,Male,Salaried,51725,613,andhra pradesh
CU000192,40,FEMALE,Salaried,"₹95,538",632,TN
CU004231,40,MALE,Self-Employed,31989,unknown, Kerala
CU002688,21,female,selfemployed,37684,673,uttar pradesh
CU001736,45,Male,salaried,"₹26,421",634,maharashtra
CU002955,41,male,Salaried,67481,869,MH
CU002290,47,male,SALARIED,13796,870,delhi
CU003422,32,male,salaried,30331,679,KERALA
CU002973,42,Male,Salaried ,12000,784,west bengal
CU001405,31,MALE,salaried,12000,692,tamil nadu
CU004418,44,Female,self employed,48099,749,Telangana
CU004338,29,N/A,Salaried,61424,729,Tamil Nadu
CU003204,39,Male,salaried,23584,766,Andhra Pradesh 
CU004260,44,m,Salaried,63530,765,Gujrat
CU004557,55,Male,salaried,68204,601,Karnataka
CU001207,45,MALE,Salaried,32709,780,maharashtra
CU000386,21,f,Salaried,42251,765,Karnatka
CU002334,45,Male,Self-Employed,41136,501,West Bengal
CU002576,44,M,N/A,59459,791,
CU003043,55,M,salaried,81591,551,TELANGANA
CU002643,39,male,Salaried,54639,765,Uttar Pradesh 
CU000841,34,MALE,Salaried ,-,614,west bengal
CU000588,24,M,N/A,57441,799,West Bengal
CU001930,38,m,Salaried,54266,650,Maharashtra
CU002202,42,M,salaried,95063,636,DELHI
CU002894,45,Male,salaried,35529,663,West Bengal
CU002695,32,M,Self-Employed,"₹47,975",726,KERALA
CU004533,41,m,Salaried,36995,607,Maharashtra
CU000307,49,male,Salaried ,"₹59,379",769,West Bengal
CU001178,22,m,Self-Employed,18385,483,Uttar Pradesh
CU003831,48,Male,Salaried,55463,686,Andhra Pradesh 
CU004487,51,Male,SELF-EMPLOYED,36237,782,Tamilnadu
CU003282,37,MALE,SALARIED,65800,715,kerala
CU001550,35,male,SELF-EMPLOYED,12000,666,Kerala 
CU003076,60,Male,selfemployed,81381,722,Maharashtra
CU003786,36,MALE,SALARIED,59423,703,Tamilnadu
CU001793,47,male,Self-Employed,25259,699,AP
CU002069,35,Male,salaried,-,846,maharashtra
CU000127,41,Male,salaried,40617,701,Delhi
CU002348,46,m,self employed,66148,672,delhi
CU003513,41,female,salaried,66502,690,Uttar Pradesh
CU003344,37,Female,Self Employed,"₹97,957",720,GJ
CU000875,38,female,salaried,16888,591,karnataka
CU002294,25,Female,N/A,66949,574,andhra pradesh
CU002130,54,M,Salaried,61453,999,uttar pradesh
CU003242,36,male,Salaried ,62098,728,maharashtra
CU001217,48,male,SALARIED,58832,679,Telangana
CU003663,47,male,Self Employed,24779,726,tamil nadu
CU004308,39,FEMALE,SALARIED,42377,649,AP
CU001670,33,M,SALARIED,"₹59,994",498,Andhra Pradesh 
CU003459,48,female,Salaried,62221,778,telangana
CU001963,40,m,Salaried ,31411,724,TELANGANA
CU003945,31,male,Salaried ,-,676,West Bengal
CU003394,37,M,Salaried ,12000,707,Maharashtra
CU001726,51,f,Salaried,12000,897,KERALA
CU003464,31,m,Self-Employed,46260,727,gujarat
CU001396,23,Female,selfemployed,12000,679,GJ
CU003194,28,F,Self-Employed,93367,677,west bengal
CU000291,39,f,salaried,38258,unknown,KARNATAKA
CU003987,21,Male,SELF-EMPLOYED,"₹67,401",379,Maharashtra
CU003660,29,MALE,SELF-EMPLOYED,45725,721,gujarat
CU003656,21,F,Salaried,58119,679,TamilNadu
CU000989,39,Female,selfemployed,63904,unknown,Telangana
CU004537,30,Male,Self Employed,64820,863,tamil nadu
CU002882,22,female,Salaried,"₹33,870",726,Uttar Pradesh
CU002983,34,N/A,Self-Employed,46706,527,Andhra Pradesh
CU002669,27,female,SELF-EMPLOYED,47056,820,Maharashtra
CU001104,26,M,Self Employed,42229,641,TamilNadu
CU002329,51,female,salaried,"₹87,974",726,Andhra Pradesh 
CU002874,49,Male,Salaried,33213,701,Andhra Pradesh
CU003909,35,male,salaried,28917,498,Kerala
CU000651,40,Male,Self-Employed,70447,531,west bengal
CU004189,26,Male,SELF-EMPLOYED,99133,686,KERALA
CU003802,34,Male,salaried,50549,773,Karnataka
CU002169,44,MALE,SELF-EMPLOYED,40309,636,KARNATAKA
CU002134,47,Male,Self-Employed,12000,661,gujarat
CU001133,35,MALE,Salaried,52350,unknown,Maharashtra
CU002865,33,m,salaried,27948,734,Andhra Pradesh 
CU000749,43,N/A,Salaried,19473,unknown,DELHI
CU003534,55,m,N/A,44930,725,maharashtra
CU002379,38,male,N/A,23265,unknown,Uttar Pradesh 
CU002314,35,MALE,Salaried,70997,615,TELANGANA
CU004229,58,MALE,Salaried,36043,859,DELHI
CU000346,37,male,salaried,30308,607,tamil nadu
CU004428,34,F,salaried,"₹43,095",563, Kerala
CU001934,43,male,Salaried ,22536,864,uttar pradesh
CU001792,21,Male,Salaried,66122,750,Karnatka
CU000558,43,male,salaried,51556,unknown,UP
CU004048,45,m,Salaried ,12000,763,telangana
CU003155,56,male,Self Employed,26063,514,WB
CU002158,45,MALE,self employed,71320,631,delhi
CU004098,31,MALE,self employed,32692,508,Kerala 
CU001434,52,female,SALARIED,74502,662,UP
CU002888,30,m,Salaried ,44941,608,TamilNadu
CU001065,24,male,Self Employed,53644,618,Tamilnadu
CU002422,46,m,Salaried ,30975,767,karnataka
CU001393,36,M,self employed,-,761,DELHI
CU003072,35,m,salaried,-,623,Uttar Pradesh 
CU000960,47,female,SELF-EMPLOYED,54746,unknown,andhra pradesh
CU004301,41,Male,Self Employed,42610,622,WestBengal
CU001549,35,m,Self-Employed,42451,689,KERALA
CU000269,54,male,Self-Employed,33928,731,Telangana
CU003619,52,m,N/A,12000,757,Gujarat
CU000343,45,MALE,SELF-EMPLOYED,39373,686,kerala
CU001298,38,m,Salaried,"₹58,447",694,kerala
CU001740,60,m,Salaried,51539,604,Maharastra
CU001750,36,Male,Salaried ,64063,751,UP
CU000317,41,MALE,N/A,79044,730,delhi
CU003815,39,Male,SALARIED,20946,735,West Bengal
CU003926,28,male,Self Employed,21926,671,Telangana
CU002851,28,Female,selfemployed,34023,742,tamil nadu
CU001095,21,FEMALE,SELF-EMPLOYED,85843,674,Andhra Pradesh
CU002124,32,m,Salaried,"₹48,964",709,Gujrat
CU000429,28,female,N/A,"₹31,924",487,Tamilnadu
CU000966,26,Male,Self Employed,47049,636,Karnataka
CU001415,35,MALE,Self Employed,50894,999,Gujrat
CU000696,56,FEMALE,salaried,90633,624,TELANGANA
CU001045,65,MALE,self employed,38887,491,
CU000182,28,N/A,salaried,44306,701,maharashtra
CU000900,55,Male,N/A,"₹40,138",680,WB
CU004583,34,MALE,salaried,72914,584,Maharashtra
CU000195,48,male,Self-Employed,68385,unknown,WestBengal
CU000314,40,Female,Salaried,54819,746,delhi
CU000502,52,M,self employed,46706,607,tamil nadu
CU000444,40,Male,Self Employed,12000,696,WestBengal
CU003302,38,female,Salaried,34251,749,Delhi
CU000871,21,f,Salaried ,45569,492,Telangana
CU000922,49,M,SALARIED,82376,717,gujarat
CU000013,48,FEMALE,Salaried,63625,604,Kerala 
CU003433,51,N/A,salaried,12000,424,TamilNadu
CU002949,42,M,SALARIED,35036,640,Uttar Pradesh 
CU003073,44,FEMALE,Salaried,63388,672,Maharashtra
CU001848,50,m,Salaried,95108,639,Telangana
CU001855,42,Male,SELF-EMPLOYED,72663,737,WB
CU003384,48,Female,SALARIED,78255,797,telangana
CU001218,32,m,Salaried ,"₹25,401",503,Tamilnadu
CU002910,36,F,salaried,"₹47,635",712,Gujrat
CU002820,21,m,SELF-EMPLOYED,71933,713,Karnatka
CU000496,27,Female,Self-Employed,"₹12,000",708,AP
CU002156,37,MALE,N/A,57731,889,WestBengal
CU001012,32,FEMALE,N/A,-,unknown,Uttar Pradesh 
CU003678,44,male,salaried,12000,630,karnataka
CU001833,46,MALE,Salaried ,-5000,611,Telangana
CU001031,48,m,SALARIED,-5000,672,karnataka
CU001269,21,M,SALARIED,46892,706,KERALA
CU002879,39,male,SALARIED,74213,747,Uttar Pradesh
CU001467,21,m,SELF-EMPLOYED,54216,774,uttar pradesh
CU001061,39,Male,Salaried,42169,618,delhi
CU003713,49,male,Salaried ,"₹43,418",638,DELHI
CU002116,38,F,Self-Employed,29987,653,WB
CU001579,29,Male,Self Employed,32136,669,Maharastra
CU002961,38,m,Self-Employed,25977,830,KERALA
CU002226,26,m,Self Employed,27123,580,gujarat
CU000055,43,m,Salaried,62315,637,maharashtra
CU002186,35,Female,SALARIED,28434,690,kerala
CU002457,34,MALE,Salaried,38065,632,TELANGANA
CU002065,43,m,Salaried,36295,545,TamilNadu
CU003327,32,FEMALE,self employed,"₹98,413",733,Karnataka
CU003295,52,MALE,Salaried ,16593,734,TELANGANA
CU002861,55,Male,salaried,43772,708,Andhra Pradesh 
CU002403,31,male,Salaried ,56471,600,KERALA
CU000633,32,MALE,Salaried ,51590,642,gujarat
CU000578,53,female,selfemployed,31843,756,Telangana
CU002102,21,Male,SELF-EMPLOYED,43960,705,Uttar Pradesh
CU000247,41,MALE,SELF-EMPLOYED,"₹53,438",658,Andhra Pradesh
CU000788,41,f,Self Employed,"₹25,283",654,Karnataka
CU002742,37,M,Salaried ,55666,648,karnataka
CU003108,45,Male,SELF-EMPLOYED,24116,756,New Delhi
CU000234,25,M,SELF-EMPLOYED,"₹13,868",641,tamil nadu
CU004250,40,male,Salaried ,"₹53,107",577,Maharashtra
CU002321,52,Male,Self Employed,27267,806,karnataka
CU001196,39,MALE,self employed,-,634,Andhra Pradesh
CU004370,21,M,selfemployed,42664,619,TamilNadu
CU003085,36,f,SALARIED,33666,748,
CU004284,45,N/A,Self Employed,26276,607,
CU002625,51,m,salaried,"₹30,733",836,KARNATAKA
CU001828,49,M,SELF-EMPLOYED,72047,467,andhra pradesh
CU002780,47,M,SALARIED,68864,654,Tamil Nadu
CU001376,42,male,SALARIED,26417,577,Gujrat
CU003949,25,M,selfemployed,56585,744,Maharastra
CU000786,38,MALE,SELF-EMPLOYED,29402,777,maharashtra
CU003362,30,F,salaried,18283,846,delhi
CU000525,32,MALE,Self-Employed,39566,563,Telangana
CU003587,21,M,Salaried ,40964,683,UP
CU004491,46,m,Self Employed,39480,600,KERALA
CU002276,35,M,selfemployed,"₹63,313",786,Telangana
CU002852,42,M,Salaried,53022,846,WB
CU001180,39,M,Salaried ,"₹16,778",752,Andhra Pradesh
CU003462,58,female,Self-Employed,-,679,New Delhi
CU002194,27,male,Salaried ,50473,821,Telangana
CU002248,42,f,Self Employed,29503,632,KERALA
CU003041,29,Male,SALARIED,51980,900,TELANGANA
CU004108,32,Female,SALARIED,24001,704,KARNATAKA
CU000858,45,f,salaried,69990,560,west bengal
CU001044,21,female,Self Employed,12000,591,TamilNadu
CU002080,38,M,Self-Employed,36391,860,Uttar Pradesh 
CU000293,42,male,SELF-EMPLOYED,68812,unknown,WestBengal
CU001797,21,F,Salaried,24495,780,TamilNadu
CU000562,26,male,selfemployed,"₹50,612",999,andhra pradesh
CU000557,22,N/A,self employed,"₹12,000",601,New Delhi
CU003647,34,MALE,self employed,"₹45,102",587,KARNATAKA
CU003922,29,f,Self Employed,40372,677,delhi
CU000094,38,Male,salaried,40020,767,maharashtra
CU000672,56,FEMALE,SELF-EMPLOYED,49680,657,West Bengal
CU002066,50,FEMALE,Salaried,35395,704,TELANGANA
CU000662,42,male,SALARIED,12000,620,Karnatka
CU003650,34,Female,salaried,44555,678,gujarat
CU000038,29,m,SELF-EMPLOYED,61441,850,Telangana
CU003314,28,F,Salaried,39376,656,New Delhi
CU001919,42,Female,salaried,"₹50,349",703,uttar pradesh
CU003509,48,m,self employed,50002,520,kerala
CU002604,42,FEMALE,Salaried ,85355,683,Andhra Pradesh
CU000394,39,FEMALE,salaried,"₹49,263",unknown,
CU000785,29,male,self employed,30617,864,delhi
CU002054,29,m,Salaried ,75850,552,WB
CU002344,54,MALE,self employed,12000,unknown,TELANGANA
CU001541,30,M,salaried,"₹47,342",645,West Bengal
CU003350,-1,M,Self Employed,37174,599,west bengal
CU000658,33,female,Salaried ,19256,554,Maharastra
CU002041,25,MALE,selfemployed,24893,614,New Delhi
CU002832,29,male,SALARIED,19371,673,Karnataka
CU004027,21,FEMALE,Salaried ,43479,747,GJ
CU001676,23,male,SALARIED,53897,756,Karnataka
CU003599,35,N/A,self employed,50057,736,andhra pradesh
CU000188,44,male,Salaried,75950,841,Andhra Pradesh
CU004422,34,female,SALARIED,58469,766,
CU001857,31,Female,Salaried ,44816,685,Delhi
CU003309,21,male,N/A,86841,578,
CU001074,34,MALE,SELF-EMPLOYED,78274,707,delhi
CU000390,39,Male,salaried,32764,676,DELHI
CU001948,34,male,self employed,54208,667,Telangana
CU003297,56,MALE,Salaried,48843,596,TamilNadu
CU004391,45,MALE,Salaried ,67175,720,Tamilnadu
CU001605,55,m,SALARIED,35613,698,TamilNadu
CU002264,52,MALE,Salaried ,"₹43,733",672,Andhra Pradesh
CU003582,34,Male,Self Employed,"₹14,127",767,AP
CU002838,34,M,Self Employed,66568,590,GJ
CU000257,21,male,Salaried ,43033,696,andhra pradesh
CU003061,46,male,N/A,55717,796,Uttar Pradesh 
CU001413,43,m,SALARIED,"₹31,731",691,Gujrat
CU000007,31,MALE,salaried,39166,678,Tamilnadu
CU001897,44,male,self employed,47929,652,telangana
CU001916,44,m,Salaried ,27662,677,gujarat
CU001381,61,MALE,SELF-EMPLOYED,34421,-300,west bengal
CU001365,35,male,selfemployed,-,625,
CU003782,25,M,Salaried,54034,659,New Delhi
CU000080,27,male,salaried,51454,605,Delhi
CU000225,41,f,Salaried ,57943,569,Gujrat
CU001959,41,Male,Salaried,67961,453,uttar pradesh
CU000614,31,MALE,SELF-EMPLOYED,"₹81,651",753,WB
CU002646,41,Male,salaried,37340,719,delhi
