loan_id,month_number,due_date,emi_due,emi_paid,payment_date,days_late
LN003655,9,2021-11-01,4415.31,4415.31,2021-11-01,0
LN002521,9,2022-11-29,3731.62,3731.62,2022-11-29,0
LN002375,14,2023-09-25,9488.12,9488.12,2023-09-25,0
LN000790,22,2023-03-07,3602.51,3602.51,2023-03-13,6
LN002244,17,2023-08-24,2526,2526,2023-08-24,0
LN004189,5,2023-09-01,3087.66,3087.66,2023-09-01,0
LN004966,9,2022-02-19,3110.47,3110.47,2022-02-19,0
LN004756,12,2022-04-15,2861.64,2861.64,2022-04-15,0
LN000899,6,2021-12-17,2888.21,2888.21,2021-12-17,0
LN004156,6,2022-01-14,7316.73,7316.73,2022-01-14,0
LN004477,5,2023-05-24,11051.39,11051.39,2023-05-24,0
LN000514,22,2024-07-06,1765.64,1765.64,2024-07-06,0
LN003568,1,2024-06-28,5161.3,5161.3,2024-06-28,0
LN000037,11,2024-06-02,5156.7,5156.7,2024-06-02,0
LN002606,29,2023-07-22,5694.53,5694.53,2023-07-22,0
LN000770,3,2023-04-09,24633.57,24633.57,2023-05-13,34
LN003225,1,2022-04-10,9562.34,9562.34,2022-04-10,0
LN001024,11,2022-07-12,4734.96,4734.96,2022-07-12,0
LN000184,4,2021-07-26,10979.02,10979.02,2021-08-11,16
LN004099,19,2023-04-04,10677.58,10677.58,2023-04-04,0
LN002836,15,2022-06-27,1849.61,1849.61,2022-07-18,21
LN001545,19,2023-11-13,4982.02,4982.02,2023-11-28,15
LN002276,26,2023-10-18,4597.26,4597.26,2023-10-18,0
LN002754,26,2024-04-24,2331.44,2331.44,2024-04-24,0
LN002788,10,2023-12-30,3008.27,3008.27,2023-12-30,0
LN001336,10,2024-04-21,3782.86,3782.86,2024-04-21,0
LN003689,21,2024-06-28,1533.5,1533.5,2024-06-28,0
LN001114,4,2021-06-11,3376.2,3376.2,2021-06-11,0
LN003237,6,2022-07-11,10831.27,10831.27,2022-07-11,0
LN002200,31,2024-02-18,3047.24,3047.24,2024-02-18,0
LN004760,24,2023-11-09,5651.51,5651.51,2023-11-09,0
LN003069,27,2024-06-16,2623.72,2623.72,2024-06-16,0
LN001332,6,2022-04-13,6867.59,6867.59,2022-04-13,0
LN000942,26,2023-07-15,3486.52,3486.52,2023-07-15,0
LN004849,6,2022-01-26,4141.85,4141.85,2022-01-26,0
LN003521,4,2024-05-30,4237.57,4237.57,2024-05-30,0
LN001098,22,2024-07-14,3089.15,3089.15,2024-07-14,0
LN003349,21,2024-01-24,3590.81,3590.81,2024-01-24,0
LN004846,10,2022-10-26,6938.19,6938.19,2022-10-26,0
LN003698,15,2022-10-15,6845.3,6845.3,2022-10-15,0
LN001501,3,2023-05-20,3932.27,3932.27,2023-05-20,0
LN002521,1,2022-04-03,3731.62,3731.62,2022-04-03,0
LN001237,8,2023-06-08,4405.63,4405.63,2023-06-08,0
LN002634,6,2023-06-22,3234.49,3234.49,2023-06-22,0
LN003454,3,2022-12-27,7016.43,7016.43,2022-12-27,0
LN002781,8,2021-10-24,3167.63,3167.63,2021-10-24,0
LN001982,19,2024-02-11,1580.98,1580.98,2024-02-11,0
LN004700,23,2023-01-15,12286.98,12286.98,2023-01-15,0
LN001545,22,2024-11-02,4982.02,4982.02,2024-11-02,0
LN002578,18,2024-05-28,3048.35,3048.35,2024-06-28,31
LN004050,13,2024-01-09,11932.52,11932.52,2024-01-09,0
LN001723,6,2023-08-24,3165.79,3165.79,2023-08-24,0
LN003972,10,2022-07-23,4597.77,4597.77,2022-07-23,0
LN000994,11,2022-09-07,3064.5,3064.5,2022-09-07,0
LN000804,4,2023-06-05,6400.71,6400.71,2023-06-05,0
LN003315,11,2023-12-18,11804.06,11804.06,2024-02-16,60
LN000655,3,2021-11-09,3703.63,3703.63,2021-11-09,0
LN000448,29,2023-08-24,3819.89,3819.89,2023-08-24,0
LN000784,20,2023-10-24,3748.64,3748.64,2023-10-24,0
LN004951,8,2023-01-26,3492.43,3492.43,2023-01-26,0
LN002695,34,2024-07-13,4218.16,4218.16,2024-07-13,0
LN003122,1,2024-06-11,5525.29,5525.29,2024-06-19,8
LN000966,10,2022-07-31,7204.21,7204.21,2022-07-31,0
LN003756,34,2024-06-11,4803.81,4803.81,2024-06-11,0
LN000428,29,2023-08-29,6040.2,6040.2,2023-08-29,0
LN003780,5,2023-12-27,4378.92,4378.92,2023-12-27,0
LN001124,5,2024-01-28,4355.13,4355.13,2024-01-28,0
LN003186,7,2022-08-24,4994.73,2569.46,2022-09-01,8
LN001448,7,2022-01-21,4244.28,4244.28,2022-01-21,0
LN004590,10,2021-10-31,6692.89,6692.89,2021-10-31,0
LN001506,6,2024-07-28,4851.7,4851.7,2024-07-28,0
LN000176,2,2022-01-15,8608.24,8608.24,2022-01-15,0
LN003148,6,2022-09-05,11013.97,11013.97,2022-09-05,0
LN003324,2,2023-01-01,4484.7,4484.7,2023-01-01,0
LN004820,5,2023-07-24,12689.79,12689.79,2023-07-24,0
LN003902,1,2023-03-12,5646.99,5646.99,2023-03-12,0
LN000735,5,2021-10-25,5376.94,5376.94,2021-10-25,0
LN003065,5,2023-04-08,6913.62,6913.62,2023-04-08,0
LN004191,15,2023-02-21,6777.14,6777.14,2023-02-21,0
LN001386,3,2023-02-12,2060.64,2060.64,2023-02-12,0
LN000774,4,2023-06-17,3774.36,3774.36,2023-06-17,0
LN003933,14,2024-01-02,4045.26,4045.26,2024-02-01,30
LN004863,10,2023-07-19,8289.78,8289.78,2023-07-19,0
LN001902,11,2022-02-28,4775.1,4775.1,2022-02-28,0
LN000725,1,2023-03-29,10793.96,10793.96,2023-03-29,0
LN004994,32,2023-09-30,2890.48,2890.48,2023-09-30,0
LN002831,29,2023-12-15,4988.72,4988.72,2023-12-15,0
LN001728,1,2022-01-14,2679.62,2679.62,2022-01-14,0
LN004692,3,2022-04-04,2867.04,2867.04,2022-04-04,0
LN003060,30,2024-03-10,5353.57,5353.57,2024-03-10,0
LN001724,22,2024-05-18,2592.35,2592.35,2024-05-18,0
LN002839,2,2021-09-30,13871.57,13871.57,2021-09-30,0
LN000919,39,2024-04-08,2887.86,2887.86,2024-04-08,0
LN003268,15,2023-02-15,4435.41,4435.41,2023-02-15,0
LN004195,30,2024-05-22,3499.58,3499.58,2024-05-23,1
LN000381,8,2023-04-05,3195.36,3195.36,2023-05-04,29
LN003591,24,2023-11-10,3277.63,3277.63,2023-11-10,0
LN001903,8,2022-08-28,4745.29,4745.29,2022-08-28,0
LN000673,13,2023-11-28,4220.3,4220.3,2023-11-30,2
LN001844,1,2024-07-26,5775.65,5775.65,2024-07-26,0
LN001461,28,2023-06-10,2888.66,2888.66,2023-10-06,118
LN000011,23,2024-01-17,4788.51,4788.51,2024-02-24,38
LN000240,7,2021-11-20,20747.72,20747.72,2021-11-20,0
LN000494,3,2024-06-20,21121.67,21121.67,2024-06-20,0
LN002061,9,2023-10-06,13557.43,13557.43,2023-10-30,24
LN002893,7,2021-11-13,14898.27,14898.27,2021-11-13,0
LN003986,5,2021-08-13,17393.92,17393.92,2021-08-14,1
LN001025,28,2024-03-16,3303.63,3303.63,2024-03-16,0
LN004988,4,2021-06-12,3186.95,3186.95,2021-06-12,0
LN004257,24,2023-03-06,3072.84,3072.84,2023-03-06,0
LN003900,19,2022-08-26,4823.9,4823.9,2022-08-26,0
LN002387,6,2023-08-31,7433.82,7433.82,2023-08-31,0
LN004301,9,2024-03-19,7390.53,7390.53,2024-03-19,0
LN003359,3,2024-02-22,2938.97,2938.97,2024-02-22,0
LN001646,6,2022-11-03,9087.29,9087.29,2022-11-03,0
LN003620,3,2023-01-07,12096.8,12096.8,2023-01-29,22
LN003932,2,2023-01-10,22673.88,22673.88,2023-01-10,0
LN002904,24,2024-02-27,4803.9,4803.9,2024-02-27,0
LN003738,23,2024-06-21,4566.96,4566.96,2024-07-30,39
LN004134,8,2023-02-16,6958.73,6958.73,2023-02-16,0
LN000971,9,2022-03-27,8597.94,8597.94,2022-03-27,0
LN003753,4,2024-03-04,2488.46,2488.46,2024-04-03,30
LN001720,12,2022-06-06,3233.33,3233.33,2022-06-06,0
LN003930,33,2024-01-12,2745.84,2745.84,2024-01-12,0
LN000903,5,2022-07-31,6184.75,6184.75,2022-07-31,0
LN003294,15,2024-05-08,3327.44,3327.44,2024-05-08,0
LN003409,16,2022-12-18,2224.22,2224.22,2022-12-18,0
LN000061,2,2021-08-17,3685.04,3685.04,2021-08-17,0
LN002051,2,2021-08-27,8798.9,8798.9,2021-08-27,0
LN002439,15,2023-10-21,5423.77,5423.77,2023-10-21,0
LN001204,4,2023-08-20,4163.74,4163.74,2023-08-20,0
LN001255,6,2023-12-07,6078.75,6078.75,2023-12-07,0
LN001448,13,2022-07-20,4244.28,4244.28,2022-09-08,50
LN004704,24,2023-04-01,4683.84,3245.66,2023-04-12,11
LN000571,25,2024-04-22,1676.36,1676.36,2024-04-22,0
LN002705,5,2024-03-21,4235.77,4235.77,2024-03-21,0
LN002526,4,2024-06-07,2429.71,2429.71,2024-07-06,29
LN000808,4,2023-02-24,3797.55,3797.55,2023-02-24,0
LN004426,1,2022-06-14,13539.97,13539.97,2022-06-14,0
LN002121,15,2022-07-12,4181.23,4181.23,2022-07-12,0
LN003278,27,2024-02-03,3282,3282,2024-04-18,75
LN004614,7,2023-03-02,25131.54,25131.54,2023-03-02,0
LN003264,19,2024-05-18,3916,3916,2024-05-24,6
LN000812,23,2022-12-22,8124.36,8124.36,2022-12-22,0
LN000584,16,2022-05-25,8587.99,8587.99,2022-05-25,0
LN003869,23,2023-06-03,3647.98,3647.98,2023-06-03,0
LN004086,5,2023-03-19,3434.91,3434.91,2023-03-19,0
LN002059,13,2022-07-25,2965.01,2965.01,2022-07-25,0
LN002709,14,2022-04-15,8000.59,8000.59,2022-05-04,19
LN000454,27,2024-05-30,6413.67,6413.67,2024-05-30,0
LN002628,8,2023-07-05,12740.4,12740.4,2023-07-05,0
LN003056,23,2023-08-12,1633.15,1633.15,2023-08-15,3
LN002342,3,2023-05-14,2070.97,2070.97,2023-05-14,0
LN001428,18,2023-04-06,9913.68,9913.68,2023-05-08,32
LN004947,7,2022-03-06,4864.87,4864.87,2022-03-06,0
LN000195,27,2023-07-12,6098.61,6098.61,2023-12-07,148
LN004076,23,2023-08-04,2703.09,2703.09,2023-08-04,0
LN000545,3,2023-04-05,4931.06,4931.06,2023-04-05,0
LN003617,4,2022-06-06,3172.33,3172.33,2022-06-06,0
LN001264,7,2024-03-29,4217.29,4217.29,2024-04-17,19
LN004733,17,2023-12-24,4833.94,4833.94,2023-12-24,0
LN002496,7,2024-12-01,1699.02,1699.02,2024-12-01,0
LN000829,21,2023-04-07,7285.38,7285.38,2023-04-07,0
LN004647,13,2023-04-08,2165.22,2165.22,2023-10-11,186
LN003035,33,2023-12-07,13475.29,13475.29,2023-12-12,5
LN001645,4,2024-05-03,7774.42,7774.42,2024-06-05,33
LN002215,1,2022-11-19,1920.83,1920.83,2022-11-19,0
LN003380,10,2022-12-08,5686.1,5686.1,2022-12-08,0
LN004597,3,2023-04-12,4857.33,4857.33,2023-04-12,0
LN000355,15,2024-05-30,8692.82,8692.82,2024-06-22,23
LN000312,6,2023-12-12,3971.91,3971.91,2023-12-12,0
LN002833,2,2022-11-14,1644.41,1644.41,2022-11-14,0
LN004402,23,2024-07-12,2423.48,1518.82,2024-07-15,3
LN002858,9,2024-04-06,3782.31,3782.31,2024-04-20,14
LN002246,6,2022-01-24,6197.76,6197.76,2022-02-13,20
LN002810,3,2023-05-22,2077.06,2077.06,2023-07-07,46
LN001734,10,2024-05-02,8777.7,8777.7,2024-05-02,0
LN002029,12,2022-08-27,5021.95,5021.95,2022-08-27,0
LN001651,4,2021-11-22,2925.18,2925.18,2021-11-22,0
LN004479,27,2023-11-28,3994.95,3994.95,2023-11-28,0
LN000056,3,2023-07-20,4402.51,4402.51,2023-07-20,0
LN000942,7,2021-12-22,3486.52,3486.52,2021-12-22,0
LN002582,20,2022-10-02,6467.67,6467.67,2022-10-22,20
LN003924,28,2023-11-27,6929.12,6929.12,2023-11-27,0
LN002023,6,2021-07-17,12685.82,12685.82,2021-07-17,0
LN001895,13,2023-03-20,7775.4,7775.4,2023-03-20,0
LN002995,23,2023-01-11,10386.03,10386.03,2023-01-11,0
LN004675,7,2021-10-13,3921.28,3921.28,2021-10-13,0
LN003330,17,2022-06-19,5711.64,5711.64,2022-06-19,0
LN000619,7,2023-08-29,13892.09,13892.09,2023-09-07,9
LN002798,4,2023-12-15,4281.61,4281.61,2023-12-15,0
LN002072,32,2023-10-04,3468.06,3468.06,2023-10-04,0
LN000875,31,2024-06-10,16409.05,16409.05,2024-06-10,0
LN000746,30,2023-08-19,2126.54,2126.54,2023-08-19,0
LN003261,1,2023-07-30,10027.65,10027.65,2023-07-30,0
LN004228,12,2024-01-15,3278.18,3278.18,2024-01-15,0
LN001245,8,2023-04-19,8760.52,8760.52,2023-04-19,0
LN000814,24,2023-07-09,6794.55,6794.55,2023-09-07,60
LN000970,12,2022-11-22,4536.27,4536.27,2022-11-22,0
LN003058,15,2022-04-22,2635.77,2635.77,2022-04-22,0
LN002973,5,2023-10-15,9364.53,9364.53,2023-10-15,0
LN000272,15,2023-11-18,10950.11,10950.11,2023-11-18,0
LN003136,21,2023-01-25,2472.14,2472.14,2023-01-25,0
LN000770,9,2023-10-06,24633.57,24633.57,2023-10-06,0
LN002703,33,2023-12-12,6188.13,6188.13,2023-12-12,0
LN004383,13,2023-03-11,2318.4,2318.4,2023-03-11,0
LN000301,19,2023-05-27,5809.52,5809.52,2023-05-28,1
LN003643,10,2022-08-15,4546.36,4546.36,2022-08-19,4
LN001043,5,2021-08-22,1114.85,1114.85,2021-08-22,0
LN005000,11,2022-03-03,11356.68,11356.68,2022-03-03,0
LN003149,6,2024-07-11,10804.46,10804.46,2024-07-19,8
LN003575,8,2023-09-19,5024.1,5024.1,2023-09-19,0
LN003583,24,2024-02-12,2801.16,2801.16,2024-02-12,0
LN002008,9,2022-12-08,4739.45,4739.45,2022-12-08,0
LN003575,4,2023-05-22,5024.1,5024.1,2023-05-22,0
LN000860,2,2024-08-06,7600.65,7600.65,2024-12-06,122
LN000030,6,2021-09-22,13137.38,13137.38,2021-09-22,0
LN002703,15,2022-06-20,6188.13,6188.13,2022-06-20,0
LN001924,11,2024-06-25,3837.3,3837.3,2024-06-25,0
LN001278,15,2022-07-07,3229.3,3229.3,2022-07-23,16
LN003074,8,2023-03-22,2516.07,2516.07,2023-03-22,0
LN001634,7,2021-08-11,2019.42,2019.42,2021-09-09,29
LN000161,26,2024-02-06,3686.61,3686.61,2024-02-06,0
LN002284,1,2022-09-18,5821.54,5821.54,2022-09-18,0
LN000021,3,2023-08-09,4305.27,4305.27,2023-09-08,30
LN004707,18,2024-05-30,2212.63,2212.63,2024-05-30,0
LN000620,24,2023-06-24,6172.81,6172.81,2023-06-24,0
LN004659,13,2023-03-17,6704.91,6704.91,2023-03-17,0
LN003179,31,2023-11-13,1743.2,1743.2,2023-11-13,0
LN003218,17,2022-07-19,2590.16,2590.16,2022-07-25,6
LN004288,15,2024-05-23,7426.17,7426.17,2024-07-07,45
LN004141,18,2022-10-16,5669.47,5669.47,2022-10-16,0
LN004059,1,2023-04-10,5601.81,5601.81,2023-04-10,0
LN000255,24,2023-01-04,7573.75,7573.75,2023-01-05,1
LN004054,10,2023-06-14,6278.68,6278.68,2023-06-30,16
LN002156,3,2024-01-24,3046.71,3046.71,2024-01-24,0
LN001277,7,2023-05-15,5900.16,5900.16,2023-05-15,0
LN004300,17,2024-04-06,8906.45,8906.45,2024-06-04,59
LN001615,5,2024-01-13,7012.18,7012.18,2024-01-13,0
LN002057,5,2023-02-19,23574.31,23574.31,2023-02-19,0
LN000195,11,2022-08-14,6098.61,6098.61,2022-08-14,0
LN001188,31,2024-04-04,8332.09,8332.09,2024-04-04,0
LN000495,2,2024-07-09,3557.73,3557.73,2024-07-09,0
LN001095,18,2024-03-03,3028.12,3028.12,2024-03-03,0
LN001515,32,2024-06-29,4596.48,4596.48,2024-06-29,0
LN003400,19,2024-06-28,5486.41,5486.41,2024-06-28,0
LN002167,9,2023-04-13,3109.81,3109.81,2023-04-13,0
LN001254,5,2022-10-31,4428.27,4428.27,2022-10-31,0
LN000332,2,2022-03-18,9829.54,9829.54,2022-03-18,0
LN000660,18,2023-01-12,2224.24,2224.24,2023-01-12,0
LN002312,2,2021-08-23,4578.25,4578.25,2021-08-23,0
LN000361,8,2022-02-24,3765.64,3765.64,2022-02-24,0
LN003458,1,2022-06-11,6659.27,6659.27,2022-06-11,0
LN001778,10,2023-08-19,4715.27,4715.27,2023-08-19,0
LN001471,4,2023-09-25,31122.73,31122.73,2023-09-25,0
LN004879,10,2022-06-11,5183.44,5183.44,2022-11-06,148
LN000333,10,2022-06-13,7570.53,7570.53,2022-06-13,0
LN002378,17,2022-12-22,4204.39,4204.39,2023-06-02,162
LN002209,3,2024-06-18,3250.12,3250.12,2024-06-18,0
LN002042,9,2022-02-08,7131.57,7131.57,2022-02-08,0
LN002613,23,2023-08-06,13773.93,13773.93,2023-10-23,78
LN004299,5,2023-03-06,7801.21,7801.21,2023-03-06,0
LN004658,1,2022-06-22,3758.75,3758.75,2022-06-22,0
LN001146,17,2023-09-02,4133.28,4133.28,2023-09-02,0
LN004468,18,2023-05-08,6859.49,6859.49,2023-05-08,0
LN003948,8,2022-12-17,2359.93,1946.05,2023-01-13,27
LN004859,8,2022-07-27,3122.15,3122.15,2022-07-27,0
LN000515,28,2024-04-08,4173.02,4173.02,2024-04-26,18
LN002344,13,2023-08-22,4699.18,4699.18,2023-08-22,0
LN002732,4,2023-03-11,4135.99,4135.99,2023-11-03,237
LN000176,12,2022-11-11,8608.24,8608.24,2022-11-11,0
LN004972,3,2021-05-24,5508.57,5508.57,2021-07-11,48
LN001293,16,2024-06-23,8901.12,8901.12,2024-06-23,0
LN001751,31,2024-02-16,1217.49,1217.49,2024-02-16,0
LN003439,18,2023-07-10,7604.14,7604.14,2023-07-10,0
LN000236,1,2023-07-10,5912.58,5912.58,2023-07-10,0
LN001076,12,2024-03-01,12814.29,12814.29,2024-03-17,16
LN004688,3,2024-06-13,2799.94,2799.94,2024-06-13,0
LN004362,8,2023-09-12,12334.65,12334.65,2023-09-12,0
LN002553,22,2023-11-13,6050.75,6050.75,2023-11-13,0
LN001196,1,2023-06-26,5277.66,5277.66,2023-06-26,0
LN003594,12,2023-03-16,8679.87,8679.87,2023-03-16,0
LN003502,8,2022-10-27,6443.73,6443.73,2022-10-27,0
LN001326,2,2024-04-30,3072.35,3072.35,2024-04-30,0
LN004066,2,2024-06-06,4376.31,4376.31,2024-06-06,0
LN000923,15,2024-05-19,1243.34,1243.34,2024-05-21,2
LN000488,24,2024-01-16,8091.58,8091.58,2024-01-16,0
LN002094,22,2024-04-22,6422,6422,2024-04-22,0
LN001586,21,2022-11-28,2661.71,2661.71,2022-11-28,0
LN001014,6,2021-07-10,4056.1,4056.1,2021-08-15,36
LN000300,4,2022-09-22,2305.6,2305.6,2022-09-22,0
LN002542,4,2022-11-16,4039.45,4039.45,2022-11-16,0
LN002877,12,2023-07-25,5238.93,5238.93,2023-07-25,0
LN003941,8,2023-06-13,4714.32,3751.83,2023-06-17,4
LN002424,3,2021-10-22,5623.55,5623.55,2021-10-22,0
LN000913,16,2024-07-16,2404.64,2404.64,2024-07-16,0
LN001576,30,2023-08-17,12632.33,12632.33,2023-08-17,0
LN003408,9,2023-01-23,7953.42,7953.42,2023-03-07,43
LN002658,3,2023-11-17,5496.79,5496.79,2023-11-21,4
LN002954,23,2023-12-22,10305.16,10305.16,2023-12-22,0
LN003582,9,2022-09-01,6048.05,6048.05,2022-09-01,0
LN001515,16,2023-03-07,4596.48,4596.48,2023-03-23,16
LN004338,9,2023-01-24,4838.37,4838.37,2023-01-24,0
LN005000,14,2022-06-01,11356.68,11356.68,2022-06-01,0
LN001389,27,2023-05-31,2411.78,2411.78,2023-05-31,0
LN000152,7,2023-04-03,6198.56,6198.56,2023-04-03,0
LN000970,3,2022-02-25,4536.27,4536.27,2022-02-25,0
LN000851,20,2024-07-11,20841.17,20841.17,2024-07-11,0
LN003307,5,2023-06-09,10804.48,10804.48,2023-06-13,4
LN003567,17,2022-07-20,1895.98,1895.98,2022-07-20,0
LN004580,26,2023-09-15,5067.45,5067.45,2023-09-15,0
LN003824,27,2024-05-24,1941.08,1941.08,2024-05-24,0
LN001359,7,2024-02-24,2095.12,2095.12,2024-02-24,0
LN003229,8,2022-11-15,6910.74,6910.74,2022-11-15,0
LN004478,3,2023-04-15,8646.2,8646.2,2023-04-15,0
LN002874,4,2022-04-05,2571.7,2571.7,2022-04-05,0
LN001679,14,2024-03-06,9062.15,5738.49,2024-11-04,243
LN004899,21,2022-12-05,3199.55,3199.55,2022-12-05,0
LN002639,27,2023-06-17,5704.35,5704.35,2023-06-17,0
LN002967,1,2021-07-17,4535.3,4535.3,2021-07-17,0
LN003121,9,2023-07-17,4635.77,4635.77,2023-07-17,0
LN003906,18,2024-01-29,7805.02,7805.02,2024-01-29,0
LN003069,11,2023-02-22,2623.72,2623.72,2023-02-22,0
LN002151,17,2024-06-28,4371.7,4371.7,2024-06-28,0
LN001679,4,2023-05-11,9062.15,9062.15,2023-05-11,0
LN001110,14,2023-03-03,4325.3,4325.3,2023-03-03,0
LN003839,4,2022-06-23,2526.6,2526.6,2022-06-23,0
LN000289,12,2021-12-29,3330.14,3330.14,2021-12-29,0
LN000399,29,2023-06-22,6163.97,6163.97,2023-06-22,0
LN000639,4,2023-09-09,5205.14,5205.14,2023-09-09,0
LN003567,38,2024-04-10,1895.98,1895.98,2024-04-10,0
LN004110,17,2023-03-23,10483.97,10483.97,2023-03-23,0
LN000677,37,2024-02-12,4225.38,4225.38,2024-02-19,7
LN000413,7,2021-11-22,3967.88,3967.88,2021-11-22,0
LN000610,21,2023-09-02,10878.79,10878.79,2023-09-02,0
LN004770,2,2023-10-12,1028.78,1028.78,2023-10-12,0
LN000777,10,2023-10-27,2001.4,2001.4,2023-10-27,0
LN004109,18,2023-02-15,1482.61,1482.61,2023-02-15,0
LN002136,8,2023-01-01,3190.87,3190.87,2023-01-01,0
LN001461,33,2023-07-11,2888.66,2888.66,2023-11-07,119
LN002171,3,2023-01-22,9555.11,9555.11,2023-01-22,0
LN001725,22,2024-04-16,9486.7,9486.7,2024-04-16,0
LN003971,16,2023-07-10,2388.24,2388.24,2023-07-10,0
LN000059,4,2022-11-16,6157.76,6157.76,2022-11-16,0
LN003164,7,2023-03-07,7174.39,7174.39,2023-07-03,118
LN003470,13,2022-11-28,8505.71,8505.71,2022-11-28,0
LN000748,5,2022-06-21,5191.51,5191.51,2022-06-21,0
LN000668,16,2023-07-28,4705.76,4705.76,2023-07-28,0
LN003833,3,2022-04-17,8715.97,8715.97,2022-04-17,0
LN002027,24,2024-02-25,2461.37,2461.37,2024-02-25,0
LN000523,9,2023-05-15,5606.94,5606.94,2023-05-15,0
LN000623,6,2023-05-27,5243.13,5243.13,2023-05-27,0
LN004167,15,2022-08-14,3000.57,3000.57,2022-08-14,0
LN001477,21,2023-01-02,2470.45,2470.45,2023-02-01,30
LN004201,5,2021-08-14,2053.67,2053.67,2021-10-11,58
LN003936,5,2023-11-23,8038.06,8038.06,2023-11-23,0
LN001555,15,2022-11-09,3015.86,3015.86,2022-11-09,0
LN000304,6,2022-05-24,3250.79,3250.79,2022-05-24,0
LN003542,1,2021-10-26,3228.12,3228.12,2021-10-26,0
LN003782,29,2024-02-18,3720.13,3720.13,2024-02-18,0
LN003957,11,2024-01-17,14278.35,14278.35,2024-01-20,3
LN004379,4,2024-03-29,9167.8,9167.8,2024-04-06,8
LN002426,10,2022-11-25,2521.68,2521.68,2022-11-25,0
LN002945,13,2022-09-10,5283.07,5283.07,2022-09-10,0
LN001524,31,2023-09-06,6049.29,6049.29,2023-09-06,0
LN003365,8,2023-02-23,2040.32,2040.32,2023-02-23,0
LN000615,22,2023-12-26,5192.7,5192.7,2023-12-27,1
LN004962,13,2023-11-12,4734.01,4734.01,2023-11-12,0
LN004124,11,2023-09-02,9264.62,9264.62,2023-09-15,13
LN001108,11,2022-09-18,4271.6,4271.6,2022-09-18,0
LN002153,14,2024-01-28,6118.14,6118.14,2024-01-28,0
LN001954,14,2023-09-24,4073.36,4073.36,2023-09-24,0
LN003123,18,2023-01-30,3423.98,3423.98,2023-01-30,0
LN004372,12,2023-08-15,3340.93,3340.93,2023-08-15,0
LN002426,27,2024-04-18,2521.68,2521.68,2024-04-18,0
LN004985,23,2023-12-19,5721.44,5721.44,2023-12-27,8
LN000928,19,2023-10-19,1792.35,1792.35,2023-10-19,0
LN001951,9,2023-03-01,5663.9,5663.9,2023-03-01,0
LN000986,1,2021-07-18,4286.31,4286.31,2021-07-18,0
LN002163,24,2023-06-06,11777.37,11777.37,2023-06-06,0
LN002032,1,2024-04-27,19364.51,19364.51,2024-04-27,0
LN000280,28,2023-09-24,4478.45,4478.45,2023-09-24,0
LN001191,10,2024-02-20,7281.35,7281.35,2024-02-24,4
LN004979,32,2024-01-21,2675.88,2675.88,2024-01-21,0
LN002664,18,2022-06-10,4996.07,4996.07,2022-06-10,0
LN001619,13,2022-11-11,2067.69,2067.69,2022-11-11,0
LN004823,1,2022-06-26,6108.51,6108.51,2022-06-26,0
LN004251,5,2023-02-28,6777.14,6777.14,2023-02-28,0
LN000437,9,2022-12-07,3478.87,3478.87,2022-12-07,0
LN001802,21,2023-05-28,12642.14,12642.14,2023-05-28,0
LN004167,13,2022-06-15,3000.57,3000.57,2022-06-15,0
LN004215,2,2023-04-11,2305.83,2305.83,2023-04-11,0
LN002828,7,2023-09-22,6231.87,6231.87,2023-09-22,0
LN002334,19,2023-08-30,4648.41,4648.41,2023-08-30,0
LN002492,12,2024-02-08,9305.82,9305.82,2024-02-25,17
LN000602,25,2023-06-06,9362.42,9362.42,2023-06-09,3
LN002076,20,2023-05-22,3739.85,3739.85,2023-05-22,0
LN001508,23,2024-05-23,4586.09,4586.09,2024-05-23,0
LN000577,26,2023-12-30,8495.25,8495.25,2023-12-30,0
LN002173,12,2024-05-14,10346.4,10346.4,2024-05-19,5
LN002007,6,2023-03-21,4082.71,4082.71,2023-03-21,0
LN000682,1,2022-11-13,11486.06,11486.06,2022-11-13,0
LN001575,11,2022-06-22,2226.16,2226.16,2022-06-22,0
LN004644,2,2024-05-06,10727.87,10727.87,2024-06-05,30
LN004450,3,2021-12-15,3061.51,3061.51,2021-12-25,10
LN003462,27,2023-04-25,5947.36,5947.36,2023-04-25,0
LN004584,11,2022-12-12,7364.62,7364.62,2022-12-12,0
LN003453,7,2023-10-06,7076.13,7076.13,2023-10-06,0
LN001699,3,2022-11-30,4775.17,4775.17,2022-11-30,0
LN002737,12,2022-04-07,8723.03,8723.03,2022-04-07,0
LN004917,16,2024-04-16,4952.61,4952.61,2024-04-16,0
LN001882,7,2022-03-05,6225.08,6225.08,2022-03-05,0
LN002967,14,2022-08-11,4535.3,4535.3,2022-11-08,89
LN001038,4,2023-02-12,6621.05,6621.05,2023-02-12,0
LN002980,4,2024-04-27,6582.29,6582.29,2024-04-27,0
LN002509,13,2023-11-20,4281.04,4281.04,2023-11-20,0
LN002222,9,2023-12-21,6273.52,6273.52,2023-12-21,0
LN002288,7,2024-05-17,2558.68,2558.68,2024-05-17,0
LN004042,14,2023-08-18,5660.71,5660.71,2023-08-18,0
LN002536,10,2023-07-29,9996.16,9996.16,2023-08-14,16
LN004578,17,2024-05-06,8468.72,8468.72,2024-05-06,0
LN001781,10,2022-11-16,6163.17,6163.17,2022-12-09,23
LN000022,23,2024-01-22,3390.19,3390.19,2024-01-22,0
